Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage
,,,,,,,,,,,,
Gnomeo & Juliet,FALSE,"['Animation', 'Family']",36000000,26.78,5.9,1483,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",A LITTLE ADVENTURE GOES A LAWN WAY.,189712432,1/13/2011,84,en
,,,,,,,,,,,,
劇場版 七つの大罪 天空の囚われ人,FALSE,"['Action', 'Adventure', 'Fantasy', 'Animation']",0,26.779,7.6,773,"Traveling in search of the rare ingredient, “sky fish”  Meliodas and Hawk arrive at a palace that floats above the clouds. The people there are busy preparing a ceremony, meant to protect their home from a ferocious beast that awakens once every 3,000 years. But before the ritual is complete, the Six Knights of Black—a Demon Clan army—removes the seal on the beast, threatening the lives of everyone in the Sky Palace.",,0,8/18/2018,99,ja
,,,,,,,,,,,,
Jack the Giant Slayer,FALSE,"['Fantasy', 'Action', 'Adventure', 'Family']",195000000,26.775,5.7,4041,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",Prepare for a giant adventure,197687603,2/27/2013,114,en
,,,,,,,,,,,,
The Transporter,FALSE,"['Action', 'Crime', 'Thriller']",21000000,26.764,6.7,3825,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",Rules are made to be broken.,43928932,10/2/2002,92,en
,,,,,,,,,,,,
Friends with Benefits,FALSE,"['Romance', 'Comedy']",35000000,26.758,6.7,6183,"Dylan and Jamie think it's going to be easy to add the simple act of sex to their friendship, despite what Hollywood romantic comedies would have them believe. They soon discover however that getting physical really does always lead to complications.",,149542245,7/21/2011,109,en
,,,,,,,,,,,,
The Mummy: Tomb of the Dragon Emperor,FALSE,"['Adventure', 'Action', 'Fantasy']",145000000,26.758,5.4,3330,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",A New Evil Awakens.,403449830,7/1/2008,112,en
,,,,,,,,,,,,
Tremors,FALSE,"['Horror', 'Comedy', 'Action', 'Adventure', 'Fantasy']",11000000,26.753,6.8,2187,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",The monster movie that breaks new ground.,48572000,1/19/1990,96,en
,,,,,,,,,,,,
Trust,FALSE,"['Romance', 'Drama']",0,26.742,6.6,6,"Set in the glamour of the New York and Paris art scenes, gallery owner Brooke Gatwick and her newscaster husband Owen, face temptation, jealousy, twists and mystery when two seductive newcomers enter their lives.",,0,3/12/2021,94,en
,,,,,,,,,,,,
범죄도시,FALSE,"['Crime', 'Action']",5883687,26.731,7.8,131,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",Kickstarting a plan to mop up the mob in one clean sweep!,52946454,10/3/2017,121,ko
,,,,,,,,,,,,
Happiest Season,FALSE,"['Romance', 'Comedy']",0,26.716,7.6,511,A young woman's plans to propose to her girlfriend while at her family's annual holiday party are upended when she discovers her partner hasn't yet come out to her conservative parents.,"This holiday, everyone's secrets are coming out.",1401954,11/26/2020,102,en
,,,,,,,,,,,,
"Batman: The Dark Knight Returns, Part 2",FALSE,"['Action', 'Animation', 'Mystery']",3500000,26.713,7.9,964,Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,Justice Returns... Vengeance Returns... Redemption Comes to Gotham.,0,1/3/2013,78,en
,,,,,,,,,,,,
Top Gun,FALSE,"['Action', 'Drama', 'Adventure']",15000000,26.713,6.9,4619,"A heart-pounding combination of action, music and incredible aerial photography helped make Top Gun the blockbuster hit. of 1986. Top Gun takes a look at the danger and excitement that awaits every pilot at the Navy's prestigious fighter weapons school. Tom Cruise is superb as Lt. Pete ""Maverick"" Mitchell, a daring young flyer who's out to become the best. And Kelly McGillis sizzles as the civilian instructor who teaches Maverick a few things you can't learn in a classroom.",Up there with the best of the best.,356830601,5/16/1986,110,en
,,,,,,,,,,,,
劇場版「黒子のバスケ」ウインターカップ総集編～扉の向こう～,FALSE,['Animation'],0,26.712,7.5,2,The third of three Kuroko no Basket compilation films.,,0,12/3/2016,90,ja
,,,,,,,,,,,,
Son of God,FALSE,['Drama'],22000000,26.707,6.8,192,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.",Their Empire. His Kingdom.,67800064,2/28/2014,138,en
,,,,,,,,,,,,
Twitches Too,FALSE,"['Drama', 'Family', 'Fantasy', 'TV Movie']",0,26.707,6.7,250,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",,0,10/12/2007,83,en
,,,,,,,,,,,,
Ladybug & Cat Noir Awakening,FALSE,"['Action', 'Romance', 'Animation', 'Music', 'Fantasy', 'Adventure']",0,26.698,0,0,Ladybug & Cat Noir Awakening is an upcoming animated musical film based on the children's animated series Miraculous: Tales of Ladybug & Cat Noir. It will be released in 2021.,,0,12/31/2021,0,en
,,,,,,,,,,,,
A Royal Winter,FALSE,"['TV Movie', 'Romance']",0,26.68,7.1,125,"While on a last-minute European holiday, a young woman finds herself in the middle of a real-life fairy tale when a chance meeting with a handsome local leads to something more. However, things get complicated when she learns that the ""local"" is actually a prince who is about to be crowned King, and whose mother is dead-set against her royal son's romance with the tourist.",,0,1/14/2017,83,en
,,,,,,,,,,,,
水怪,FALSE,['Fantasy'],0,26.665,6.3,3,,,0,7/12/2019,85,zh
,,,,,,,,,,,,
Anti Matter,FALSE,['Science Fiction'],0,26.664,5.9,82,"A scifi-noir take on Alice in Wonderland. Oxford PhD student, Ana finds herself unable to build new memories following an experiment to generate and travel through a wormhole. The story follows her increasingly desperate efforts to understand what happened, and to find out who—or what—is behind the rising horror in her life.",,0,9/26/2016,109,en
,,,,,,,,,,,,
Puss in Boots: The Three Diablos,FALSE,"['Adventure', 'Animation', 'Comedy', 'Family']",0,26.66,6.5,296,"Puss in Boots is on a mission to recover the Princess' stolen ruby from the notorious French thief, Whisperer. Reluctantly accompanied by three little kittens, Three Diablos, Puss must tame them before they endanger the mission.",,0,2/7/2012,13,en
,,,,,,,,,,,,
Battle: Los Angeles,FALSE,"['Action', 'Science Fiction']",70000000,26.658,5.7,2589,"When once distant UFOs become a terrifying threat attacking Earth, a Marine staff sergeant and his team take it upon themselves to face the enemy and protect what remains of the planet.",It's not war. It's survival.,211819354,3/8/2011,116,en
,,,,,,,,,,,,
Placa de Acero,FALSE,"['Comedy', 'Action', 'Crime']",0,26.644,7.7,55,An honest cop teams with a corrupt one in order to stop a criminal band.,,0,11/15/2019,101,es
,,,,,,,,,,,,
Naked,FALSE,['Comedy'],0,26.623,5.8,989,"Following a wild night out with his Best Man, Rob Anderson wakes up to find himself naked in an elevator on the morning of his wedding day and is forced to relive the morning over and over again.",,0,8/11/2017,96,en
,,,,,,,,,,,,
うる星やつら オンリー・ユー,FALSE,"['Animation', 'Romance', 'Science Fiction', 'Comedy']",0,26.614,6.3,18,"Six-year-old Ataru steps on Elle's shadow during an impromptu game of shadow-tag; in Elle's culture, this is viewed as a marriage proposal. Eleven years later, Elle returns to Earth in order to marry Ataru — by which time not only had he forgotten the events of his childhood, but he was also going out with Lum. The rest of the plot focuses on Lum's attempts to prevent the marriage.  The film was directed by Mamoru Oshii who was mad at the many requests that the producer made of him to alter the movie. Rumiko Takahashi considers this film her favorite and it is the most true to the original series.",,0,2/11/1983,101,ja
,,,,,,,,,,,,
寶貝計劃,FALSE,"['Drama', 'Action', 'Comedy']",0,26.604,6.9,360,"For never-do-well compulsive gambler Fong, there's only one thing more fearsome than debtors at his doorstep - having to coax a crying baby. But what if the baby becomes his golden goose to fend off his debtors? Can he overcome his phobia of diapers, milk bottles, and cloying lullabies?",This September! Crawl Baby crawl!,0,9/28/2006,126,cn
,,,,,,,,,,,,
映画ドラえもん のび太と奇跡の島 ～アニマル アドベンチャー～,FALSE,"['Family', 'Animation', 'Adventure']",0,26.599,7,29,"Nobita and Doraemon use time tree Mochi and catches a big bird Moa, which has been extinct for 500 years ago. To protect extinct the animal, Nobita and Doramon go to Beremon Island which is protected by a golden beetle named Herakles. They meet a girl from the Rokkoro tribe and a boy who looks exactly like Nobita on Beremon Island ...",,0,3/3/2012,100,ja
,,,,,,,,,,,,
V for Vendetta,FALSE,"['Action', 'Thriller', 'Fantasy']",54000000,26.599,7.9,10898,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",People should not be afraid of their governments. Governments should be afraid of their people.,132511035,2/23/2006,132,en
,,,,,,,,,,,,
7:19,FALSE,"['Thriller', 'Drama', 'History']",0,26.59,6,22,"At 7:19 a.m., on September 19th of 1985, the most destructive earthquake hit Mexico's City. Inside what's left of a building, a group of survivors fight for their lives waiting for rescue.",,0,9/16/2016,94,es
,,,,,,,,,,,,
The Cabin in the Woods,FALSE,"['Horror', 'Comedy', 'Fantasy', 'Thriller']",30000000,26.585,6.6,5773,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",You think you know the story,71041255,4/12/2012,95,en
,,,,,,,,,,,,
E.T. the Extra-Terrestrial,FALSE,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",10500000,26.583,7.5,8537,"After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",He is afraid. He is alone. He is three million light years from home.,792965500,6/11/1982,115,en
,,,,,,,,,,,,
The Peanuts Movie,FALSE,"['Adventure', 'Comedy', 'Animation', 'Family']",99000000,26.578,6.8,1181,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",The story of an underdog. And his dog.,246233113,11/1/2015,88,en
,,,,,,,,,,,,
The Lego Movie,FALSE,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",60000000,26.577,7.4,6000,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",The story of a nobody who saved everybody.,469160692,2/6/2014,100,en
,,,,,,,,,,,,
High School Musical 2,FALSE,"['Comedy', 'Drama', 'Family', 'Music', 'Romance', 'TV Movie']",0,26.558,6.5,3024,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",,7000000,8/17/2007,111,en
,,,,,,,,,,,,
Dark Waters,FALSE,"['Drama', 'Thriller', 'History']",0,26.556,7.5,1117,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",The truth has a man on the inside,13601384,11/22/2019,127,en
,,,,,,,,,,,,
Kick-Ass 2,FALSE,"['Action', 'Adventure', 'Crime']",28000000,26.547,6.4,4774,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",You Can't Fight Your Destiny.,60700000,7/17/2013,103,en
,,,,,,,,,,,,
You Only Live Twice,FALSE,"['Action', 'Thriller', 'Adventure']",9500000,26.539,6.6,1362,A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.,You Only Live Twice... and Twice is the only way to live!,111584787,6/13/1967,117,en
,,,,,,,,,,,,
Minions: The Rise of Gru,FALSE,"['Family', 'Animation', 'Action', 'Adventure', 'Comedy']",0,26.53,0,0,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",Brace yourself,0,6/23/2022,0,en
,,,,,,,,,,,,
The Queen's Corgi,FALSE,"['Animation', 'Family']",0,26.524,6,268,"Since his arrival at Buckingham palace, Rex lives a life of luxury. Top dog, he has superseded his three fellow Corgis in Her Majesty’s heart. His arrogance can be quite irritating. When he causes a diplomatic incident during an official dinner with the President of the United States, he falls into disgrace. Betrayed by one of his peers, Rex becomes a stray dog in the streets of London. How can he redeem himself? In love, he will find the resources to surpass himself in the face of great danger…",For dog's sake!,36120360,2/13/2019,85,en
,,,,,,,,,,,,
Batman Forever,FALSE,"['Action', 'Crime', 'Fantasy']",100000000,26.516,5.4,3730,Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,"Courage now, truth always...",336529144,6/16/1995,121,en
,,,,,,,,,,,,
魔法少女リリカルなのは Detonation,FALSE,"['Action', 'Animation', 'Science Fiction']",0,26.498,7,6,"As the conflict that began in Magical Girl Lyrical Nanoha: Reflection continues to escalate, Nanoha and her allies soon find out the troubled history between Iris and Yuri, which is related to the tragedy of Eltoria's ""Planet Reclamation Committee"".",,1502605,10/19/2018,111,ja
,,,,,,,,,,,,
Anacondas: The Hunt for the Blood Orchid,FALSE,"['Adventure', 'Action', 'Horror', 'Thriller']",0,26.493,5.4,625,"The blood orchid - a rare flower that could hold the secret of eternal life and be worth a fortune to the company that finds it. Led by a pharmaceutical research team, a scientific expedition sets out to explore deep into the jungles of Borneo to locate and bring back samples of the legendary plant. Battling through rainstorms to make their way upriver, the group encounters poisonous insects and a ferocious crocodile, only to discover they're being stalked by an even greater danger: a gathering of giant anacondas! Heat-sensing, fifty-foot-long flesh-eaters that'll go after anyone that crosses their path!",,0,8/26/2004,96,en
,,,,,,,,,,,,
Mine,FALSE,['Thriller'],0,26.49,6.5,980,"After a failed assassination attempt, a soldier finds himself stranded in the desert. Exposed to the elements, he must survive the dangers of the desert and battle the psychological and physical toll of the treacherous conditions.",Stand Your Ground,1600000,10/6/2016,133,en
,,,,,,,,,,,,
The Day After Tomorrow,FALSE,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",125000000,26.476,6.5,5845,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",Where will you be?,544272402,5/26/2004,124,en
,,,,,,,,,,,,
Jason Goes to Hell: The Final Friday,FALSE,['Horror'],3000000,26.472,4.4,574,"Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed.",Evil has finally found a home.,15938065,8/13/1993,87,en
,,,,,,,,,,,,
Tremors 5: Bloodlines,FALSE,"['Action', 'Adventure', 'Comedy', 'Horror', 'Science Fiction']",0,26.453,5.4,265,"The giant, man-eating Graboids are back and even deadlier than before, terrorizing the inhabitants of a South African wildlife reserve as they attack from below-and above.",,0,10/6/2015,99,en
,,,,,,,,,,,,
7500,FALSE,"['Action', 'Drama', 'Thriller']",0,26.452,6,417,"When terrorists try to seize control of a Berlin-Paris flight, a soft-spoken young American co-pilot struggles to save the lives of the passengers and crew while forging a surprising connection with one of the hijackers.",The distress code is only the beginning.,0,12/26/2019,93,en
,,,,,,,,,,,,
Point Break,FALSE,"['Action', 'Crime', 'Thriller']",105000000,26.451,5.8,1711,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",The only law that matters is gravity,133718711,12/3/2015,114,en
,,,,,,,,,,,,
To the Bone,FALSE,['Drama'],0,26.447,7.2,2891,A young woman dealing with anorexia meets an unconventional doctor who challenges her to face her condition and embrace life.,,0,1/22/2017,107,en
,,,,,,,,,,,,
Baby's Day Out,FALSE,"['Comedy', 'Family', 'Adventure', 'Crime']",50000000,26.447,6.1,868,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",No Bib. No Crib. No Problem.,16671505,7/1/1994,99,en
,,,,,,,,,,,,
Dragons: Rescue Riders: Secrets of the Songwing,FALSE,"['Animation', 'Family']",0,26.437,7.9,27,"When a musical dragon with a beautiful voice hypnotizes the dragons and people of Huttsgalor, the Rescue Riders have to find a way to break the spell.",,0,7/24/2020,46,en
,,,,,,,,,,,,
傷物語〈Ⅱ熱血篇〉,FALSE,"['Animation', 'Fantasy', 'Mystery']",0,26.435,8.1,101,"Koyomi Araragi was turned into a vampire by the legendary vampire, Kiss-shot Acerola-orion Heart-under-blade, and he needs to revive the weakened vampire back to her complete form to return to being human again. The only way for Koyomi to achieve his goal is to fight the three vampire hunters – Dramaturgy, Episode and Guillotinecutter.",,0,8/19/2016,64,ja
,,,,,,,,,,,,
Dear Zindagi,FALSE,"['Drama', 'Romance']",4300000,26.434,7,155,An unconventional thinker helps a budding cinematographer gain a new perspective on life.,,3376375,11/23/2016,151,hi
,,,,,,,,,,,,
The Hills Have Eyes 2,FALSE,"['Horror', 'Thriller']",15000000,26.431,5.5,950,A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.,Help isn't coming.,0,3/22/2007,89,en
,,,,,,,,,,,,
The Bourne Identity,FALSE,"['Action', 'Drama', 'Mystery', 'Thriller']",60000000,26.421,7.4,6960,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",He was the perfect weapon until he became the target.,214034224,6/14/2002,119,en
,,,,,,,,,,,,
Goosebumps,FALSE,"['Adventure', 'Horror', 'Comedy']",58000000,26.417,6.3,2886,"After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong.",The stories are alive.,158162788,8/5/2015,103,en
,,,,,,,,,,,,
Nerve,FALSE,"['Mystery', 'Adventure', 'Crime']",19000000,26.404,7.1,5707,"Industrious high school senior Vee Delmonico has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",We dare you.,85241496,6/27/2016,96,en
,,,,,,,,,,,,
The Hate U Give,FALSE,"['Crime', 'Drama']",23000000,26.402,8.3,1489,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",Two worlds. One voice. No going back.,34934009,10/19/2018,133,en
,,,,,,,,,,,,
Beber de tu sangre,FALSE,['Horror'],0,26.4,0,0,A female vampire falls in love with a man she met in a bar. A male vampire invites a pregnant woman and her friends to watch his theatre play. These two vampires are husband and wife.,,0,10/1/2020,90,es
,,,,,,,,,,,,
American Pie: Revealed,FALSE,"['Documentary', 'Comedy']",0,26.399,5.9,142,"Documentary about the making of American Pie (1999), American Pie 2 (2001) and American Wedding (2003).",,0,1/1/2003,213,en
,,,,,,,,,,,,
Friday the 13th Part III,FALSE,['Horror'],4000000,26.399,5.8,833,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn.",a new dimension in terror...,36690067,8/13/1982,95,en
,,,,,,,,,,,,
Underworld: Rise of the Lycans,FALSE,"['Fantasy', 'Action', 'Thriller']",35000000,26.395,6.5,2746,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",Every war has a beginning.,92158961,1/22/2009,92,en
,,,,,,,,,,,,
Sleepless,FALSE,"['Action', 'Crime', 'Thriller']",30000000,26.392,5.9,971,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters gets T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (who they got), evade an internal affairs investigation and bring the kidnappers to justice.",Don't judge a cop by his cover.,32540674,1/12/2017,95,en
,,,,,,,,,,,,
Barbie Mariposa & the Fairy Princess,FALSE,"['Animation', 'Family', 'Fantasy']",0,26.362,6.8,208,"Mariposa becomes the Royal Ambassador of Flutterfield, and is sent to bring peace between her fairy land and their rivals, the Crystal Fairies of Shimmervale. While Mariposa doesn't make a great first impression on  the King, she becomes fast friends with his shy daughter, Princess Catania. However, a misunderstanding causes Mariposa to be banished from their fairy land. As Mariposa and Zee returns to Flutterfield, they encounter a dark fairy on her way to destroy Shimmervale. Mariposa rushes back and helps Princess Catania to save their fairy land and together, the two girls prove that the best way to make a friend, is to be a friend.",Friendship overcomes any obstacle.,0,8/25/2013,75,en
,,,,,,,,,,,,
Killer Bean Forever,FALSE,"['Action', 'Animation', 'Crime', 'Thriller']",0,26.352,6,46,"When things go bad in Beantown, top assassin Killer Bean is called to clean-up the mess. Detective Cromwell finds himself in the middle between Killer Bean and mob boss Cappuccino.","If you want to take him down, you better bring backup",0,9/24/2009,85,en
,,,,,,,,,,,,
Basic Instinct,FALSE,"['Thriller', 'Mystery']",49000000,26.35,6.8,2445,"A police detective is in charge of the investigation of a brutal murder, in which a beautiful and seductive woman could be involved.",A brutal murder. A brilliant killer. A cop who can't resist the danger.,352927224,3/20/1992,127,en
,,,,,,,,,,,,
Escape Plan,FALSE,"['Action', 'Thriller']",50000000,26.347,6.7,3798,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",No one breaks out alone.,122915111,10/9/2013,115,en
,,,,,,,,,,,,
Fantasy Island,FALSE,"['Adventure', 'Fantasy', 'Horror', 'Mystery']",7000000,26.343,6.1,1456,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.",Never coming home,47078545,2/12/2020,109,en
,,,,,,,,,,,,
Playdate with Destiny,FALSE,"['Animation', 'Comedy', 'Family']",0,26.341,7.6,261,Maggie and Marge are having a play-date at Springfield's finest toddler play park when Maggie becomes smitten with a little boy. It's love at first suck and Maggie dreams about seeing him again after a day full of make-believe romance.,,0,2/29/2020,4,en
,,,,,,,,,,,,
A Million Ways to Die in the West,FALSE,"['Comedy', 'Western']",40000000,26.335,5.9,3042,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",Bring protection.,86410000,5/22/2014,116,en
,,,,,,,,,,,,
Little Italy,FALSE,"['Comedy', 'Romance']",0,26.334,6.8,434,Former childhood pals Leo and Nikki are attracted to each other as adults—but will their feuding parents' rival pizzerias put a chill on their sizzling romance?,Love is an acquired taste.,0,8/24/2018,102,en
,,,,,,,,,,,,
Parker,FALSE,"['Action', 'Crime']",35000000,26.332,5.9,2335,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.","To get away clean, you have to play dirty.",46216641,1/23/2013,118,en
,,,,,,,,,,,,
十二生肖,FALSE,"['Action', 'Adventure']",48000000,26.315,6.2,555,"Asian Hawk (Jackie Chan) leads a mercenary team to recover several lost artifacts from the Old Summer Palace, the bronze heads of the 12 Chinese Zodiac animals which were sacked by the French and British armies from the imperial Summer Palace in Beijing in 1860. Assisted by a Chinese student & a Parisian lady, Hawk stops at nothing to accomplish the mission.","His mission is to recover their heads, before they take his",171339013,12/20/2012,109,cn
,,,,,,,,,,,,
Subjects of Desire,FALSE,['Documentary'],0,26.307,0,0,"Subjects of Desire is a thought provoking film that examines the cultural shift in beauty standards towards embracing (or appropriating) Black aesthetics and features, deconstructing what we understand about race and the power behind beauty.",,0,3/17/2021,101,en
,,,,,,,,,,,,
Live Free or Die Hard,FALSE,"['Action', 'Thriller']",110000000,26.299,6.6,4279,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",The old school cop is back!,383531464,6/20/2007,128,en
,,,,,,,,,,,,
アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー,FALSE,"['Animation', 'Science Fiction', 'Action']",0,26.289,6.3,150,"When the Punisher takes out a black-market weapons dealer, he stumbles upon a far-reaching terrorist plot devised by a group known as Leviathan.",,0,3/25/2014,83,ja
,,,,,,,,,,,,
Tinker Bell and the Pirate Fairy,FALSE,"['Animation', 'Family']",0,26.283,6.8,700,"Zarina, a smart and ambitious dust-keeper fairy who’s captivated by Blue Pixie Dust and its endless possibilities, flees Pixie Hollow and joins forces with the scheming pirates of Skull Rock, who make her captain of their ship. Tinker Bell and her friends must embark on an epic adventure to find Zarina, and together they go sword-to-sword with the band of pirates led by a cabin boy named James, who’ll soon be known as Captain Hook himself.",From the World of Peter Pan.,20300000,2/13/2014,78,en
,,,,,,,,,,,,
Neighbors 2: Sorority Rising,FALSE,['Comedy'],35000000,26.28,5.8,3563,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,New neighbors.,108758521,5/4/2016,92,en
,,,,,,,,,,,,
