Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage 
The Outsiders,False,"['Crime', 'Drama']",10000000,15.843,7.3,812,"When two poor Greasers, Johnny, and Ponyboy are assaulted by a vicious gang, the Socs, and Johnny kills one of the attackers, tension begins to mount between the two rival gangs, setting off a turbulent chain of events.",They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,33697647,1983-03-25,90,en
Women,False,['Thriller'],0,16.094,0.0,0,A small town detective while investigating the disappearance of a local woman comes across an unassuming Sociology professor who is hiding a secret life.,Don't Scream. Don't Run. Survive.,0,2021-04-01,90,en
SlugTerra: Return of the Elementals,False,"['Family', 'Animation', 'Adventure']",0,19.358,6.0,32,"A new member has joined Eli and the Shane Gang! Junjie, once the protector of the Eastern Caverns, is a master of the slugslinging art of Slug Fu! But even with the power of five slingers, the Shane Gang find themselves in over their heads as they race across The 99 Caverns in search of the Legendary Elemental Slugs. The five Elementals are ancient slugs of great power, and the forbearers of all slugs found in SlugTerra today. In the wrong hands, they could bring Slugterra to the brink of destruction. So when an evil alliance starts hunting down the Elementals, Eli and his friends — old and new — take off in pursuit of the greatest threat their world has ever faced!",,0,2014-08-02,63,en
The Lie,False,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,15.26,6.4,362,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.",It was an accident.,0,2018-09-06,95,en
Ghosts of Mars,False,"['Action', 'Horror', 'Science Fiction']",28000000,13.143,5.2,713,Melanie Ballard is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend dangerous criminal James Williams. Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,Terror is the same on any planet.,14010832,2001-08-24,98,en
君と100回目の恋,False,"['Romance', 'Drama']",0,13.093,7.4,23,"On July 27th, university student Aoi Hinata (Miwa) has an accident. When she wakes up, Aoi Hinata finds herself in a classroom from one week before the accident.  At that time, her childhood friend Riku Hasegawa (Kentaro Sakaguchi) tells her ""I will tell you a secret. I can turn back time."" Aoi Hinata and Riku Hasegawa like each other, but never expressed their feelings. They share their feelings for each other and go back to one year earlier. They spend their time happily as girlfriend and boyfriend, but there is a big secret behind the time slip. In addition, July 27 is approaching.",,0,2017-02-04,116,ja
The Duchess,False,"['Drama', 'History', 'Romance']",17759769,13.795,7.0,1264,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",Based on the incredible true story.,43306325,2008-09-05,110,en
Rising Sun,False,"['Action', 'Drama', 'Thriller']",40000000,12.392,6.1,506,"When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Conner and Web Smith are called in to investigate. Although Conner has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",A collision of East and West. A conspiracy of seduction and murder. A battle between tradition and power. Business is war.,107198790,1993-07-30,125,en
Adventures in Babysitting,False,"['TV Movie', 'Comedy']",9000000,13.65,7.3,282,"Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally ran away into the big city without any supervision.",,0,2016-06-24,95,en
Joven y alocada,False,"['Comedy', 'Drama']",0,13.545,6.2,80,"Daniela, raised in the bosom of a strict Evangelical family and recently unmasked as a fornicator by her shocked parents, struggles to find her own path to spiritual harmony.",God loves ME,0,2012-03-29,92,es
Le Samouraï,False,"['Crime', 'Thriller']",0,12.142,7.9,609,"In a career-defining performance, Alain Delon plays Jef Costello, a contract killer with samurai instincts. After carrying out a flawlessly planned hit, Jef finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him. An elegantly stylized masterpiece of cool by maverick director Jean‑Pierre Melville, Le samouraï is a razor-sharp cocktail of 1940s American gangster cinema and 1960s French pop culture—with a liberal dose of Japanese lone-warrior mythology.",His only friend was his gun!,39481,1967-10-25,105,fr
Centigrade,False,['Thriller'],0,16.023,6.3,148,"A young American couple travel to the arctic mountains of Norway. After pulling over during a snowstorm, they wake up trapped in their SUV, buried underneath layers of snow and ice.",Based on chilling true events,0,2020-08-28,89,en
Invincible,False,"['Drama', 'History']",0,11.892,6.9,634,"Inspired by the true story of Vince Papale, a man with nothing to lose who ignored the staggering odds and made his dream come true. When the coach of Papale's beloved hometown football team hosted an unprecedented open tryout, the public consensus was that it was a waste of time – no one good enough to play professional football was going to be found this way.",Dreams are not lived on the sidelines,57806952,2006-08-25,105,en
Fair Game,False,"['Drama', 'Thriller']",22000000,11.643,6.5,538,"Wife and mother Valerie Plame has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson, writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",Wife. Mother. Spy.,25806953,2010-05-20,108,en
Ballon,False,"['Drama', 'History', 'Thriller']",0,15.659,7.5,263,"Two families attempt a daredevil plan to escape the GDR with a homemade hot air balloon, but it crashes just before the border. The Stasi finds traces of this attempt to escape and immediately starts investigations, while the two families are forced to build a new escape balloon. With each passing day the Stasi is closer on their heels – a nerve-wracking race against time begins.",One of the most daring escapes of the Cold War.,0,2018-09-27,125,de
Early Release,False,"['Drama', 'Thriller', 'TV Movie']",0,15.411,5.4,17,"Taylor Reynolds, a typical suburban mom, who made some bad life decisions and was sentenced to three years in jail for a DUI and possession of drugs. After her release, Taylor fights the stigma of her past misdeeds, works to regain the support of her daughter Bianca and husband Jeff, and once again become a contributing member of society. But just when Taylor's life is getting back on track, her former cellmate and career criminal, Meghan Flanagan, unexpectedly appears and invades Taylor's world. Meghan has a devious plan. She wants Taylor to come clean and confess the truth behind her early release. Taylor will stop at nothing to keep her family safe from Meghan, even if it means stepping back into the world she ultimately escaped.",,0,2017-05-05,90,en
Would You Rather,False,"['Thriller', 'Horror']",0,12.143,5.8,636,"Desperate to help her ailing brother, a young woman agrees to compete in a deadly game of ""Would You Rather"", hosted by a sadistic aristocrat.",Tell yourself it's just a game.,0,2012-10-14,93,en
Accepted,False,['Comedy'],23000000,13.889,6.3,1084,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",When every college turned them down. . . they made one up.,38505009,2006-08-18,93,en
Tideland,False,"['Fantasy', 'Drama', 'Thriller', 'Science Fiction']",12000000,13.139,6.5,353,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination.",The squirrels made it seem less lonely,566611,2005-09-09,120,en
Frontera,False,"['Western', 'Drama']",0,15.6,6.5,128,"After crossing the border illegally for work, Miguel, a hard-working father and devoted husband, finds himself wrongfully accused of murdering a former sheriff’s wife. After learning of his imprisonment, Miguel’s pregnant wife tries to come to his aid and lands in the hands of corrupt coyotes who hold her for ransom. Dissatisfied with the police department’s investigation, the former sheriff tries to uncover the truth about his wife’s death and discovers disturbing evidence that will destroy one family’s future, or tear another’s apart.",Truth is the only justice.,0,2014-07-31,103,en
The Name of the Rose,False,"['Drama', 'Thriller', 'Mystery']",18000000,17.186,7.4,2106,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.","Who, in the name of God, is getting away with murder?",77200000,1986-09-24,130,en
Marcelino Pan y Vino,False,['Family'],0,9.544,7.6,8,"Marcelino Pan Y Vino (English: ""Marcelino Bread And Wine"") is a 1955 Spanish film. It was a success, and other countries have produced versions of it. The 1955 film was written by José María Sánchez Silva, who based it on his novel, and directed by Ladislao Vajda. Its stars were Rafael Rivelles, Juan Calvo (who also starred together as Don Quixote and Sancho Panza in the 1947 Spanish film version of Cervantes's Don Quixote and the young child star Pablito Calvo (no relation to Juan) as Marcelino. The background score and the film's theme song are by Pablo Sorozábal. The film became the inspiration for the highly praised Philippine drama, May Bukas Pa.The story, revised and modernized in both the book and film, dates back to a medieval legend, one of many gathered together in a volume by Alfonso el Sabio.",,0,2010-12-17,100,es
Cape Fear,False,"['Thriller', 'Crime']",35000000,13.585,7.3,2209,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey, bibliophile Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",There is nothing in the dark that isn't there in the light. Except fear.,182300000,1991-11-15,128,en
Disaster Movie,False,['Comedy'],25000000,15.138,3.2,718,"The filmmaking team behind the hits ""Scary Movie,"" ""Date Movie,"" ""Epic Movie"" and ""Meet The Spartans"" this time puts its unique, inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.",Your favorite movies are going to be destroyed.,14109284,2008-08-29,87,en
Anchorman: The Legend of Ron Burgundy,False,['Comedy'],26000000,14.637,6.7,3091,"Will Ferrel (Old School, Elf) is Ron Burgundy, a top-rated 1970's San Diego anchorman who believes women have a place in the newsroom - as long as they stick to covering fashion shows or late-breaking cooking stories. So when ron is told he'll be working with a bright young newswoman (Christina Applegate) who's beautiful, ambitious and smart enough to be more than eye candy, it's not just a clash of two TV people with really great hair - it's war! Filled with wicked wit and slapstick humor, Anchorman is the year's most wildly irreverent, must-see comedy hit!",They bring you the news so you don't have to get it yourself.,90574188,2004-07-09,95,en
"You, Me and Dupree",False,"['Comedy', 'Romance']",54000000,12.887,5.6,1013,"After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",Two's company. Dupree's a crowd.,130431368,2006-07-14,108,en
The Last Full Measure,False,"['War', 'Drama']",20000000,15.175,7.7,259,"The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman.",The ultimate sacrifice deserves the highest honor.,3364426,2020-01-23,110,en
Trigger Point,False,"['Action', 'Thriller']",0,17.69,0.0,0,"Follows Nicolas Shaw, a retired U.S. special operative who becomes part of an elite ""invisible"" team that quietly takes out the worst villains around the world.",Everyone breaks.,0,2021-04-23,82,en
An American Pickle,False,['Comedy'],0,15.96,5.8,173,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",,0,2020-08-07,89,en
Alex Strangelove,False,"['Comedy', 'Drama']",0,12.35,6.6,1315,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",Love can be confusing,0,2018-04-16,99,en
Reign of Fire,False,"['Adventure', 'Action', 'Fantasy']",60000000,14.884,6.2,1585,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",Fight Fire With Fire,82150183,2002-07-12,101,en
Sudden Impact,False,['Crime'],22000000,12.883,6.6,547,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",Dirty Harry is at it again,67642693,1983-12-07,117,en
Munich,False,"['Drama', 'Action', 'History', 'Thriller']",70000000,15.385,7.1,1790,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.,130358911,2005-12-23,164,en
るろうに剣心 京都大火編,False,"['Action', 'Adventure', 'Drama', 'Fantasy']",0,13.389,7.6,287,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",Fate Hangs On His Sword,0,2014-08-01,138,ja
Il porno shop della settima strada,False,['Thriller'],0,14.562,6.0,6,"Two thieves rod a drug store and decide to hide out in a porn shop. Soon after when the coast is clear, the thieves take the shop worker with them as hostage. On there way to freedom they decide to break into a mansion and discover that they are not the only ones hiding as well. They find a group of students. The movie soon turns into a Last House on the Left meets a Joe D'Amato style film full of sleazy sex.",,0,1979-02-20,0,it
After Midnight,False,"['Drama', 'Horror', 'Science Fiction']",0,14.193,5.7,51,"Dealing with a girlfriend suddenly leaving is tough enough. But for Hank, heartbreak couldn’t have come at a worse time. There’s also a monster trying to break through his front door every night.",,6713,2019-09-11,83,en
Otherhood,False,['Comedy'],0,14.412,6.2,326,Three suburban moms travel to New York City to visit their sons.,Life beyond motherhood,0,2019-08-13,100,en
Ravenous,False,"['Horror', 'Western', 'Comedy', 'History']",12000000,11.883,6.8,353,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims.",You Are Who You Eat,0,1999-03-16,100,en
Day of the Dead,False,"['Horror', 'Thriller']",3500000,10.582,7.0,773,"Trapped in a missile silo, a small team of scientists, civilians and trigger-happy soldiers battle desperately to ensure the survival of the human race. However, the tension inside the base is reaching a breaking point, and the zombies are gathering outside.",The darkest day of horror the world has ever known.,34000000,1985-07-03,101,en
Old Dogs,False,"['Comedy', 'Family']",35000000,15.635,5.5,516,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",Sit. Stay. Play Dad.,96753696,2009-11-24,88,en
Body of Lies,False,"['Action', 'Drama', 'Thriller']",70000000,13.385,6.6,2126,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",Trust no one. Deceive everyone.,113280098,2008-10-10,128,en
Van Helsing: The London Assignment,False,"['Action', 'Animation', 'Fantasy', 'Horror']",0,12.883,6.3,105,"It tells of the events before the film, in which monster hunter Gabriel Van Helsing travels to London to investigate a series of horrific, and decidedly supernatural murders, being committed by the mad scientist Dr. Jekyll, in the form of his evil alter-ego, Mr. Hyde.",,0,2004-05-11,30,en
The Sense of an Ending,False,"['Mystery', 'Drama']",0,13.391,6.2,135,A man becomes haunted by his past and is presented with a mysterious legacy that causes him re-think his current situation in life.,Sometimes what we remember is only half the story,5081495,2017-03-10,108,en
The Endless,False,"['Science Fiction', 'Horror', 'Thriller']",1000000,11.396,6.3,623,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,,956425,2018-04-06,112,en
Seraphim Falls,False,"['Action', 'Drama', 'Western']",18000000,12.582,6.4,382,"The Civil War has ended, but Colonel Morsman Carver is on one final mission – to kill Gideon, no matter what it takes. Launched by a gunshot and propelled by rage, the relentless pursuit takes the two men through frigid snow-capped mountains and arid deserts, far from the comforts and codes of civilisation, into the bloodiest recesses of their own souls.",Never Turn Your Back on the Past,1220058,2006-09-13,115,en
The Wizard of Lies,False,"['Crime', 'Drama', 'History', 'Thriller', 'TV Movie']",0,15.642,6.5,379,"A look behind the scenes at Bernie Madoff's massive Ponzi scheme, how it was perpetrated on the public and the trail of destruction it left in its wake, both for the victims and Madoff's family.",Only those you trust can truly betray you.,0,2017-05-21,133,en
Look Who's Talking,False,"['Comedy', 'Romance']",7500000,15.079,6.2,1641,"Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late.","He's hip, he's cool, and he's only 3 months old.",296999813,1989-10-12,93,en
るろうに剣心　伝説の最期編,False,"['Action', 'Adventure', 'Drama', 'Fantasy']",0,11.885,7.7,229,"Shishio has set sail in his ironclad ship to bring down the Meiji government and return Japan to chaos, carrying Kaoru with him. In order to stop him in time, Kenshin trains with his old master to learn his final technique.",,0,2014-09-13,135,ja
Monster High: Scaris City of Frights,False,"['Animation', 'Fantasy']",0,14.994,7.5,62,"The Monstruitas of Monster High are obsessed with going to Scaris, The City of Frights for Fashion international competition where the winner will become the apprentice of the world famous Madame Ghostier designer.",,0,2013-03-03,61,en
Kill the Irishman,False,"['Action', 'Crime', 'Thriller', 'Drama']",0,13.383,6.8,413,"Over the summer of 1976, thirty-six bombs detonate in the heart of Cleveland while a turf war raged between Irish mobster Danny Greene and the Italian mafia. Based on a true story, Kill the Irishman chronicles Greene's heroic rise from a tough Cleveland neighborhood to become an enforcer in the local mob.",The man the mob couldn't kill.,1188194,2011-03-10,106,en
Held,False,['Horror'],0,16.191,0.0,0,A couple's ailing marriage is put to the test when they are held hostage in an isolated vacation rental by an unseen Voice that commands their every move.,"To survive, they must obey.",0,2021-04-09,94,en
Buffy the Vampire Slayer,False,"['Action', 'Comedy', 'Horror']",7000000,13.628,5.5,521,"Blonde, bouncy Buffy is your typical high school cheerleader. But all that changes when a strange man informs her she's been chosen by fate to kill vampires.",She knows a sucker when she sees one.,16624456,1992-07-24,86,en
Fred Claus,False,"['Action', 'Comedy', 'Drama']",100000000,12.38,5.7,615,"Fred Claus and Santa Claus have been estranged brothers for many years. Now Fred must reconcile his differences with his brother whom he believes overshadows him. When an efficiency expert assesses the workings at the North Pole and threatens to shut Santa down, Fred must help his brother to save Christmas.",Everybody has that one relative who can't help but cause problems over the holidays. Even Santa.,97838349,2007-11-03,116,en
Free Birds,False,"['Animation', 'Comedy', 'Family']",55000000,19.883,5.9,557,Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,Hang On To Your Nuggets,110000000,2013-10-30,91,en
The Thinning,False,"['Thriller', 'Drama']",0,13.138,6.9,264,"In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy.",Only the smartest will survive,0,2016-10-12,90,en
The Tale,False,['Drama'],0,16.391,7.1,295,An investigation into one woman’s memory as she‘s forced to re-examine her first sexual relationship and the stories we tell ourselves in order to survive.,Our past is always present,0,2018-01-20,115,en
Regression,False,"['Horror', 'Mystery', 'Thriller', 'Crime']",0,14.285,5.5,1407,"Minnesota, 1990. Detective Bruce Kenner investigates the case of young Angela, who accuses her father, John Gray, of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery.",Fear always finds its victim,17671101,2015-10-01,106,en
Sword of Vengeance,False,['History'],0,14.814,4.8,56,"Returning to his homeland after years of slavery, a Norman prince seeks revenge on his father's  murderer – his ruthless uncle, Earl Durant. Gaining the trust of a band of exiled farmers, he leads them into battle against Durant, exploiting them in his inexorable quest for vengeance. As one by one they are slaughtered in the brutal battle, will the prince sacrifice everything an everyone to fulfil his quest for blood?",,0,2015-06-07,86,en
In the Name of the King 2: Two Worlds,False,"['Adventure', 'Fantasy', 'Drama', 'Action']",4500000,11.061,3.9,81,"Granger, an ex-Special Forces soldier gets thrown back to medieval times to fulfill an ancient prophecy. Venturing through the now war torn Kingdom of Ehb, he teams up with an unlikely band of allies with the goal of slaying the leader of the ""Dark Ones"". Fighting against all odds, they must free the land from the grasp of the evil tyrant Raven and save the world.",Fight to the End,0,2011-11-03,96,en
Primal Rage,False,['Horror'],0,14.171,5.3,76,"A newly reunited young couple's drive through the Pacific Northwest turns into a nightmare as they are forced to face nature, unsavory locals, and a monstrous creature, known to the Native Americans as Oh-Mah.",The Legend of Oh-Mah,0,2018-02-27,106,en
Antrum,False,['Horror'],0,16.558,5.5,69,"Rumored to have been lost, Antrum appears as a cursed film from the 1970s. Viewers are warned to proceed with caution. It’s said to be a story about a young boy and girl who enter the forest in an attempt to save the soul of their recently deceased pet. They journey to “The Antrum,” they very spot the devil landed after being cast out of heaven. There, the children begin to dig a hole to hell.",The deadliest film ever made.,0,2020-10-23,95,en
Wild Things: Diamonds in the Rough,False,"['Crime', 'Drama', 'Mystery']",0,13.538,4.5,72,"Two young women will stop at nothing for one to gain a $4 million inheritance of two priceless diamonds, while two detectives try to thwart their plans, but find complications abound.",Bad girls just want to have fun.,0,2005-02-19,87,en
Hansel and Gretel Get Baked,False,"['Horror', 'Comedy']",4500000,15.131,4.8,139,"An intense new marijuana strain named “Black Forest” is taking Los Angeles by storm, and Gretel’s stoner boyfriend can’t get enough. But when the old woman growing the popular drug (Lara Flynn Boyle) turns out to be an evil witch, cooking and eating her wasted patrons for their youth, Gretel and her brother Hansel must save him from a gruesome death — or face the last high of their lives.",,0,2013-02-19,86,en
Big Fat Liar,False,"['Family', 'Comedy', 'Adventure']",15000000,16.377,5.9,602,"Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash movie, no one believes Jason's latest tall tale! On a cross-country adventure to set the record straight, Jason and best friend Kaylee devise a high-tech plan to squeeze the truth out of Wolf.",The truth is never overrated.,52970014,2002-02-08,88,en
Somos tr3s,False,"['Drama', 'Romance']",0,11.66,5.2,9,"Nacho is an accountant, an average guy. At a party he meets Ana, a recently divorced young woman. Then they meet the charismatic bartender Sebastian, who starts flirting with both of them and they accept his invitation to spend the night at his place. A few days later, they decide to go on a weekend trip to a secluded farm. It seems like it will be a fun one-night-stand, until Sebastian confesses that he desires a long-term relationship with a man and a woman together. Sweet love story for those who believe in (unconventional) romance.",,0,2018-03-12,89,es
Bandits,False,"['Comedy', 'Crime']",75000000,11.876,6.3,693,Two bank robbers fall in love with the girl they've kidnapped.,"Two's company, three's a crime.",67631903,2001-10-12,123,en
Lake Placid: The Final Chapter,False,"['Horror', 'Science Fiction']",0,13.88,4.9,108,"Follows Jim Bickerman, a poacher who discovers that his local lake is inhabited by man-eating crocodiles.",,0,2013-07-30,86,en
Lucky Number Slevin,False,"['Drama', 'Thriller', 'Crime', 'Mystery']",27000000,15.077,7.5,2994,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",Wrong Time. Wrong Place. Wrong Number.,56308881,2006-02-24,110,en
Tom and Jerry: Shiver Me Whiskers,False,"['Family', 'Animation', 'Comedy']",0,17.986,6.9,87,"Dueling cat-and-mouse team Tom and Jerry hit the high seas on a hunt for buried treasure in this pirate adventure. The tale begins when crew member Tom sets sail with an infamous pirate and finds a treasure map along with stowaway Jerry. The furry swashbucklers race to a deserted island where X marks the spot, but along with battling each other, they must outwit ruthless buccaneers, angry monkeys and a giant octopus to strike it rich.",,0,2006-08-21,74,en
The International,False,"['Action', 'Thriller', 'Drama', 'Crime']",50000000,16.377,6.2,846,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",Is your money making a killing?,60161391,2009-02-03,118,en
The Florida Project,False,['Drama'],2000000,15.137,7.4,1885,"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",Welcome to a magical kingdom,11303040,2017-10-06,112,en
Сталкер,False,"['Science Fiction', 'Drama']",120000,14.374,8.3,1250,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",,0,1979-05-25,162,ru
Jagten,False,['Drama'],3800000,19.078,8.1,2397,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",The lie is spreading.,18309793,2012-09-24,116,da
Days of Thunder,False,"['Adventure', 'Action', 'Romance', 'Drama']",60000000,12.123,6.3,934,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",You can't stop the thunder.,157920733,1990-06-27,107,en
Into the Grizzly Maze,False,"['Action', 'Horror', 'Thriller']",10000000,14.88,5.4,169,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,Hunt or be hunted.,0,2015-02-27,94,en
Plus One,False,"['Romance', 'Comedy', 'Drama']",0,16.152,7.2,155,Two single friends agree to be each others' respective plus one for each wedding they're invited to during a particularly busy nuptial period of their lives.,"10 Weddings, 1 Summer, No One Can Survive Alone",0,2019-08-08,98,en
Christmas with the Kranks,False,"['Comedy', 'Family']",60000000,11.375,5.9,712,"Luther Krank is fed up with the commerciality of Christmas; he decides to skip the holiday and go on a vacation with his wife instead. But when his daughter decides at the last minute to come home, he must put together a holiday celebration.",No! Ho! Ho!,0,2004-11-24,99,en
The Spirit,False,"['Action', 'Comedy', 'Thriller', 'Crime', 'Science Fiction']",60000000,14.874,4.7,713,"Down these mean streets a man must come.  A hero born, murdered, and born again.  A Rookie cop named Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces from the shadows of Central City.  The Octopus, who kills anyone unfortunate enough to see his face, has other plans; he is going to wipe out the entire city.",I'm gonna kill you all kinds of dead.,39031337,2008-12-25,103,en
Endless,False,"['Romance', 'Drama', 'Fantasy']",0,14.121,7.0,120,"When madly in love high school graduates Riley and Chris are separated by a tragic car accident, Riley blames herself for her boyfriend's death while Chris is stranded in limbo. Miraculously, the two find a way to connect. In a love story that transcends life and death, both Riley and Chris are forced to learn the hardest lesson of all: letting go.",True love never fades.,439418,2020-04-09,95,en
